Fecha,Value (TCM)
22/08/2007 00:00,1761700.3
23/08/2007 00:00,1774500.3
24/08/2007 00:00,1779100.3
25/08/2007 00:00,1785000.3
26/08/2007 00:00,1789600.3
27/08/2007 00:00,1793100.3
28/08/2007 00:00,1797700.3
29/08/2007 00:00,1809400.3
30/08/2007 00:00,1821000.4
31/08/2007 00:00,1830300.4
01/09/2007 00:00,1839600.4
02/09/2007 00:00,1851300.4
03/09/2007 00:00,1869500.4
04/09/2007 00:00,1887900.4
05/09/2007 00:00,1920000.4
06/09/2007 00:00,1971700.4
07/09/2007 00:00,2008700.4
08/09/2007 00:00,2035800.4
09/09/2007 00:00,2055500.4
10/09/2007 00:00,2067800.4
11/09/2007 00:00,2078900.4
12/09/2007 00:00,2088700.4
13/09/2007 00:00,2097400.4
14/09/2007 00:00,2110900.4
15/09/2007 00:00,2122000.4
16/09/2007 00:00,2134300.4
17/09/2007 00:00,2144300.4
18/09/2007 00:00,2154200.4
19/09/2007 00:00,2164100.4
20/09/2007 00:00,2171600.4
21/09/2007 00:00,2176500.4
22/09/2007 00:00,2179000.4
23/09/2007 00:00,2180200.4
24/09/2007 00:00,2182700.4
25/09/2007 00:00,2184000.4
26/09/2007 00:00,2185200.4
27/09/2007 00:00,2186400.4
28/09/2007 00:00,2188900.4
29/09/2007 00:00,2188900.4
30/09/2007 00:00,2188900.4
01/10/2007 00:00,2191400.4
02/10/2007 00:00,2191400.4
03/10/2007 00:00,2192600.4
04/10/2007 00:00,2193900.4
05/10/2007 00:00,2193900.4
06/10/2007 00:00,2192600.4
07/10/2007 00:00,2193900.4
08/10/2007 00:00,2196400.4
09/10/2007 00:00,2196400.4
10/10/2007 00:00,2197600.4
11/10/2007 00:00,2198800.4
12/10/2007 00:00,2197600.4
13/10/2007 00:00,2196400.4
14/10/2007 00:00,2196400.4
15/10/2007 00:00,2196400.4
16/10/2007 00:00,2193900.4
17/10/2007 00:00,2196400.4
18/10/2007 00:00,2198800.4
19/10/2007 00:00,2197600.4
20/10/2007 00:00,2196400.4
21/10/2007 00:00,2197600.4
22/10/2007 00:00,2198800.4
23/10/2007 00:00,2196400.4
24/10/2007 00:00,2196400.4
25/10/2007 00:00,2193900.4
26/10/2007 00:00,2193900.4
27/10/2007 00:00,2192600.4
28/10/2007 00:00,2188900.4
29/10/2007 00:00,2185200.4
30/10/2007 00:00,2184000.4
31/10/2007 00:00,2184000.4
01/11/2007 00:00,2184000.4
02/11/2007 00:00,2184000.4
03/11/2007 00:00,2182700.4
04/11/2007 00:00,2181500.4
05/11/2007 00:00,2179000.4
06/11/2007 00:00,2181500.4
07/11/2007 00:00,2177800.4
08/11/2007 00:00,2179000.4
09/11/2007 00:00,2177800.4
10/11/2007 00:00,2176500.4
11/11/2007 00:00,2176500.4
12/11/2007 00:00,2176500.4
13/11/2007 00:00,2176500.4
14/11/2007 00:00,2179000.4
15/11/2007 00:00,2176500.4
16/11/2007 00:00,2175300.4
17/11/2007 00:00,2174000.4
18/11/2007 00:00,2171600.4
19/11/2007 00:00,2171600.4
20/11/2007 00:00,2171600.4
21/11/2007 00:00,2174000.4
22/11/2007 00:00,2175300.4
23/11/2007 00:00,2179000.4
24/11/2007 00:00,2180200.4
25/11/2007 00:00,2177800.4
26/11/2007 00:00,2176500.4
27/11/2007 00:00,2179000.4
28/11/2007 00:00,2181500.4
29/11/2007 00:00,2184000.4
30/11/2007 00:00,2184000.4
01/12/2007 00:00,2186400.4
02/12/2007 00:00,2191400.4
03/12/2007 00:00,2188900.4
04/12/2007 00:00,2188900.4
05/12/2007 00:00,2187700.4
06/12/2007 00:00,2185200.4
07/12/2007 00:00,2184000.4
08/12/2007 00:00,2184000.4
09/12/2007 00:00,2184000.4
10/12/2007 00:00,2181500.4
11/12/2007 00:00,2184000.4
12/12/2007 00:00,2184000.4
13/12/2007 00:00,2182700.4
14/12/2007 00:00,2182700.4
15/12/2007 00:00,2181500.4
16/12/2007 00:00,2180200.4
17/12/2007 00:00,2179000.4
18/12/2007 00:00,2179000.4
19/12/2007 00:00,2179000.4
20/12/2007 00:00,2179000.4
21/12/2007 00:00,2176500.4
22/12/2007 00:00,2175300.4
23/12/2007 00:00,2171600.4
24/12/2007 00:00,2169100.4
25/12/2007 00:00,2161600.4
26/12/2007 00:00,2154200.4
27/12/2007 00:00,2144300.4
28/12/2007 00:00,2131900.4
29/12/2007 00:00,2119500.4
30/12/2007 00:00,2104700.4
31/12/2007 00:00,2097400.4
01/01/2008 00:00,2077600.4
02/01/2008 00:00,2057900.4
03/01/2008 00:00,2041900.4
04/01/2008 00:00,2022200.4
05/01/2008 00:00,2002500.4
06/01/2008 00:00,1979100.4
07/01/2008 00:00,1959400.4
08/01/2008 00:00,1942100.4
09/01/2008 00:00,1918700.4
10/01/2008 00:00,1900200.4
11/01/2008 00:00,1875700.4
12/01/2008 00:00,1856100.4
13/01/2008 00:00,1836100.4
14/01/2008 00:00,1816400.4
15/01/2008 00:00,1803600.3
16/01/2008 00:00,1789600.3
17/01/2008 00:00,1785000.3
18/01/2008 00:00,1781500.3
19/01/2008 00:00,1769800.3
20/01/2008 00:00,1764000.3
21/01/2008 00:00,1759400.3
22/01/2008 00:00,1755900.3
23/01/2008 00:00,1755900.3
24/01/2008 00:00,1754700.3
25/01/2008 00:00,1751200.3
26/01/2008 00:00,1750100.3
27/01/2008 00:00,1748900.3
28/01/2008 00:00,1747700.3
29/01/2008 00:00,1748900.3
30/01/2008 00:00,1747700.3
31/01/2008 00:00,1746600.3
01/02/2008 00:00,1745400.3
02/02/2008 00:00,1744300.3
03/02/2008 00:00,1744300.3
04/02/2008 00:00,1741900.3
05/02/2008 00:00,1741900.3
06/02/2008 00:00,1739600.3
07/02/2008 00:00,1737300.3
08/02/2008 00:00,1737300.3
09/02/2008 00:00,1736100.3
10/02/2008 00:00,1735000.3
11/02/2008 00:00,1733800.3
12/02/2008 00:00,1732600.3
13/02/2008 00:00,1730300.3
14/02/2008 00:00,1728000.3
15/02/2008 00:00,1728000.3
16/02/2008 00:00,1728000.3
17/02/2008 00:00,1725700.3
18/02/2008 00:00,1724500.3
19/02/2008 00:00,1723300.3
20/02/2008 00:00,1722200.3
21/02/2008 00:00,1721000.3
22/02/2008 00:00,1721000.3
23/02/2008 00:00,1721000.3
24/02/2008 00:00,1719800.3
25/02/2008 00:00,1718700.3
26/02/2008 00:00,1716300.3
27/02/2008 00:00,1711700.3
28/02/2008 00:00,1707000.3
29/02/2008 00:00,1704700.3
01/03/2008 00:00,1702400.3
02/03/2008 00:00,1698900.3
03/03/2008 00:00,1695400.3
04/03/2008 00:00,1690800.3
05/03/2008 00:00,1686100.3
06/03/2008 00:00,1682600.3
07/03/2008 00:00,1680300.3
08/03/2008 00:00,1675600.3
09/03/2008 00:00,1674500.3
10/03/2008 00:00,1671000.3
11/03/2008 00:00,1665200.3
12/03/2008 00:00,1662900.3
13/03/2008 00:00,1661700.3
14/03/2008 00:00,1657100.3
15/03/2008 00:00,1653600.3
16/03/2008 00:00,1648100.3
17/03/2008 00:00,1644900.3
18/03/2008 00:00,1642800.3
19/03/2008 00:00,1630100.3
20/03/2008 00:00,1622700.3
21/03/2008 00:00,1615300.3
22/03/2008 00:00,1606800.3
23/03/2008 00:00,1599400.3
24/03/2008 00:00,1587800.3
25/03/2008 00:00,1579300.3
26/03/2008 00:00,1570900.3
27/03/2008 00:00,1562400.3
28/03/2008 00:00,1550800.3
29/03/2008 00:00,1540200.3
30/03/2008 00:00,1524400.3
31/03/2008 00:00,1513800.3
01/04/2008 00:00,1509700.3
02/04/2008 00:00,1501700.3
03/04/2008 00:00,1497700.3
04/04/2008 00:00,1492600.3
05/04/2008 00:00,1483600.3
06/04/2008 00:00,1473600.3
07/04/2008 00:00,1468500.3
08/04/2008 00:00,1463500.3
09/04/2008 00:00,1459500.3
10/04/2008 00:00,1455500.3
11/04/2008 00:00,1443500.3
12/04/2008 00:00,1432800.3
13/04/2008 00:00,1422100.3
14/04/2008 00:00,1406600.3
15/04/2008 00:00,1391100.3
16/04/2008 00:00,1374600.3
17/04/2008 00:00,1364900.3
18/04/2008 00:00,1356100.3
19/04/2008 00:00,1349300.3
20/04/2008 00:00,1342600.3
21/04/2008 00:00,1336700.3
22/04/2008 00:00,1330900.3
23/04/2008 00:00,1323200.3
24/04/2008 00:00,1321200.3
25/04/2008 00:00,1319300.3
26/04/2008 00:00,1317300.3
27/04/2008 00:00,1320300.3
28/04/2008 00:00,1322200.3
29/04/2008 00:00,1327000.3
30/04/2008 00:00,1334800.3
01/05/2008 00:00,1347400.3
02/05/2008 00:00,1360000.3
03/05/2008 00:00,1362000.3
04/05/2008 00:00,1356100.3
05/05/2008 00:00,1356100.3
06/05/2008 00:00,1354200.3
07/05/2008 00:00,1360000.3
08/05/2008 00:00,1351300.3
09/05/2008 00:00,1339700.3
10/05/2008 00:00,1327000.3
11/05/2008 00:00,1313500.3
12/05/2008 00:00,1294100.3
13/05/2008 00:00,1278600.2
14/05/2008 00:00,1270800.2
15/05/2008 00:00,1262100.2
16/05/2008 00:00,1255300.2
17/05/2008 00:00,1263000.2
18/05/2008 00:00,1273700.2
19/05/2008 00:00,1280500.2
20/05/2008 00:00,1288200.2
21/05/2008 00:00,1294100.3
22/05/2008 00:00,1301800.3
23/05/2008 00:00,1297900.3
24/05/2008 00:00,1290200.2
25/05/2008 00:00,1280500.2
26/05/2008 00:00,1268900.2
27/05/2008 00:00,1262100.2
28/05/2008 00:00,1253300.2
29/05/2008 00:00,1241900.2
30/05/2008 00:00,1230000.2
31/05/2008 00:00,1219400.2
01/06/2008 00:00,1210300.2
02/06/2008 00:00,1197800.2
03/06/2008 00:00,1190700.2
04/06/2008 00:00,1180100.2
05/06/2008 00:00,1175700.2
06/06/2008 00:00,1171200.2
07/06/2008 00:00,1165900.2
08/06/2008 00:00,1161500.2
09/06/2008 00:00,1155300.2
10/06/2008 00:00,1149900.2
11/06/2008 00:00,1145500.2
12/06/2008 00:00,1141900.2
13/06/2008 00:00,1139300.2
14/06/2008 00:00,1134000.2
15/06/2008 00:00,1129500.2
16/06/2008 00:00,1123300.2
17/06/2008 00:00,1118000.2
18/06/2008 00:00,1112700.2
19/06/2008 00:00,1107300.2
20/06/2008 00:00,1102000.2
21/06/2008 00:00,1094900.2
22/06/2008 00:00,1087800.2
23/06/2008 00:00,1081600.2
24/06/2008 00:00,1075400.2
25/06/2008 00:00,1070200.2
26/06/2008 00:00,1063700.2
27/06/2008 00:00,1057300.2
28/06/2008 00:00,1049300.2
29/06/2008 00:00,1044600.2
30/06/2008 00:00,1039800.2
01/07/2008 00:00,1036600.2
02/07/2008 00:00,1034200.2
03/07/2008 00:00,1032600.2
04/07/2008 00:00,1031800.2
05/07/2008 00:00,1033400.2
06/07/2008 00:00,1035800.2
07/07/2008 00:00,1043000.2
08/07/2008 00:00,1047700.2
09/07/2008 00:00,1052500.2
10/07/2008 00:00,1053300.2
11/07/2008 00:00,1054100.2
12/07/2008 00:00,1055700.2
13/07/2008 00:00,1058100.2
14/07/2008 00:00,1059700.2
15/07/2008 00:00,1060500.2
16/07/2008 00:00,1059700.2
17/07/2008 00:00,1061300.2
18/07/2008 00:00,1060500.2
19/07/2008 00:00,1059700.2
20/07/2008 00:00,1058900.2
21/07/2008 00:00,1059700.2
22/07/2008 00:00,1062100.2
23/07/2008 00:00,1069400.2
24/07/2008 00:00,1094900.2
25/07/2008 00:00,1102000.2
26/07/2008 00:00,1107300.2
27/07/2008 00:00,1111800.2
28/07/2008 00:00,1113600.2
29/07/2008 00:00,1114400.2
30/07/2008 00:00,1113600.2
31/07/2008 00:00,1112700.2
01/08/2008 00:00,1110900.2
02/08/2008 00:00,1110900.2
03/08/2008 00:00,1112700.2
04/08/2008 00:00,1114400.2
05/08/2008 00:00,1114400.2
06/08/2008 00:00,1112700.2
07/08/2008 00:00,1110900.2
08/08/2008 00:00,1110000.2
09/08/2008 00:00,1109100.2
10/08/2008 00:00,1107300.2
11/08/2008 00:00,1104700.2
12/08/2008 00:00,1105600.2
13/08/2008 00:00,1102900.2
14/08/2008 00:00,1099400.2
15/08/2008 00:00,1097600.2
16/08/2008 00:00,1095800.2
17/08/2008 00:00,1099400.2
18/08/2008 00:00,1135700.2
19/08/2008 00:00,1146400.2
20/08/2008 00:00,1149900.2
21/08/2008 00:00,1153500.2
22/08/2008 00:00,1173000.2
23/08/2008 00:00,1194300.2
24/08/2008 00:00,1240000.2
25/08/2008 00:00,1278600.2
26/08/2008 00:00,1303800.3
27/08/2008 00:00,1317300.3
28/08/2008 00:00,1329000.3
29/08/2008 00:00,1340600.3
30/08/2008 00:00,1358100.3
31/08/2008 00:00,1371700.3
01/09/2008 00:00,1400800.3
02/09/2008 00:00,1431800.3
03/09/2008 00:00,1453500.3
04/09/2008 00:00,1467500.3
05/09/2008 00:00,1477600.3
06/09/2008 00:00,1487600.3
07/09/2008 00:00,1495700.3
08/09/2008 00:00,1509700.3
09/09/2008 00:00,1521200.3
10/09/2008 00:00,1530700.3
11/09/2008 00:00,1539200.3
12/09/2008 00:00,1547600.3
13/09/2008 00:00,1551900.3
14/09/2008 00:00,1556700.3
15/09/2008 00:00,1592000.3
16/09/2008 00:00,1623700.3
17/09/2008 00:00,1647000.3
18/09/2008 00:00,1676800.3
19/09/2008 00:00,1704700.3
20/09/2008 00:00,1731500.3
21/09/2008 00:00,1758200.3
22/09/2008 00:00,1786100.3
23/09/2008 00:00,1818700.4
24/09/2008 00:00,1854800.4
25/09/2008 00:00,1876900.4
26/09/2008 00:00,1929800.4
27/09/2008 00:00,1970500.4
28/09/2008 00:00,2011100.4
29/09/2008 00:00,2060400.4
30/09/2008 00:00,2102300.4
01/10/2008 00:00,2143000.4
02/10/2008 00:00,2179000.4
03/10/2008 00:00,2221200.4
04/10/2008 00:00,2262800.4
05/10/2008 00:00,2302200.4
06/10/2008 00:00,2357300.5
07/10/2008 00:00,2400800.5
08/10/2008 00:00,2447100.5
09/10/2008 00:00,2494200.5
10/10/2008 00:00,2541300.5
11/10/2008 00:00,2589100.5
12/10/2008 00:00,2635500.5
13/10/2008 00:00,2683300.5
14/10/2008 00:00,2727800.5
15/10/2008 00:00,2781900.5
16/10/2008 00:00,2828000.5
17/10/2008 00:00,2874100.6
18/10/2008 00:00,2918600.6
19/10/2008 00:00,2964700.6
20/10/2008 00:00,3010700.6
21/10/2008 00:00,3045300.6
22/10/2008 00:00,3086100.6
23/10/2008 00:00,3105000.6
24/10/2008 00:00,3122300.6
25/10/2008 00:00,3139600.6
26/10/2008 00:00,3158900.6
27/10/2008 00:00,3181700.6
28/10/2008 00:00,3194700.6
29/10/2008 00:00,3211000.6
30/10/2008 00:00,3227300.6
31/10/2008 00:00,3246900.6
01/11/2008 00:00,3263200.6
02/11/2008 00:00,3274600.6
03/11/2008 00:00,3286000.6
04/11/2008 00:00,3295800.6
05/11/2008 00:00,3305600.6
06/11/2008 00:00,3318600.6
07/11/2008 00:00,3325100.6
08/11/2008 00:00,3332000.6
09/11/2008 00:00,3342800.6
10/11/2008 00:00,3353700.6
11/11/2008 00:00,3364600.7
12/11/2008 00:00,3373600.7
13/11/2008 00:00,3382700.7
14/11/2008 00:00,3389900.7
15/11/2008 00:00,3397200.7
16/11/2008 00:00,3400800.7
17/11/2008 00:00,3404400.7
18/11/2008 00:00,3409800.7
19/11/2008 00:00,3417100.7
20/11/2008 00:00,3426100.7
21/11/2008 00:00,3440600.7
22/11/2008 00:00,3444200.7
23/11/2008 00:00,3447800.7
24/11/2008 00:00,3456900.7
25/11/2008 00:00,3458700.7
26/11/2008 00:00,3462300.7
27/11/2008 00:00,3465900.7
28/11/2008 00:00,3473200.7
29/11/2008 00:00,3478600.7
30/11/2008 00:00,3480400.7
01/12/2008 00:00,3480400.7
02/12/2008 00:00,3480400.7
03/12/2008 00:00,3487700.7
04/12/2008 00:00,3491300.7
05/12/2008 00:00,3491300.7
06/12/2008 00:00,3491300.7
07/12/2008 00:00,3491300.7
08/12/2008 00:00,3493100.7
09/12/2008 00:00,3498500.7
10/12/2008 00:00,3496700.7
11/12/2008 00:00,3496700.7
12/12/2008 00:00,3496700.7
13/12/2008 00:00,3496700.7
14/12/2008 00:00,3500300.7
15/12/2008 00:00,3502200.7
16/12/2008 00:00,3502200.7
17/12/2008 00:00,3504000.7
18/12/2008 00:00,3505800.7
19/12/2008 00:00,3509400.7
20/12/2008 00:00,3511200.7
21/12/2008 00:00,3513000.7
22/12/2008 00:00,3513000.7
23/12/2008 00:00,3514800.7
24/12/2008 00:00,3516600.7
25/12/2008 00:00,3516600.7
26/12/2008 00:00,3518400.7
27/12/2008 00:00,3523900.7
28/12/2008 00:00,3520300.7
29/12/2008 00:00,3520300.7
30/12/2008 00:00,3516600.7
31/12/2008 00:00,3518400.7
01/01/2009 00:00,3518400.7
02/01/2009 00:00,3516600.7
03/01/2009 00:00,3516600.7
04/01/2009 00:00,3516600.7
05/01/2009 00:00,3513000.7
06/01/2009 00:00,3509400.7
07/01/2009 00:00,3505800.7
08/01/2009 00:00,3504000.7
09/01/2009 00:00,3502200.7
10/01/2009 00:00,3498500.7
11/01/2009 00:00,3494900.7
12/01/2009 00:00,3491300.7
13/01/2009 00:00,3484000.7
14/01/2009 00:00,3476800.7
15/01/2009 00:00,3473200.7
16/01/2009 00:00,3471400.7
17/01/2009 00:00,3469600.7
18/01/2009 00:00,3464100.7
19/01/2009 00:00,3458700.7
20/01/2009 00:00,3455100.7
21/01/2009 00:00,3447800.7
22/01/2009 00:00,3444200.7
23/01/2009 00:00,3444200.7
24/01/2009 00:00,3442400.7
25/01/2009 00:00,3440600.7
26/01/2009 00:00,3437000.7
27/01/2009 00:00,3437000.7
28/01/2009 00:00,3433400.7
29/01/2009 00:00,3431500.7
30/01/2009 00:00,3427900.7
31/01/2009 00:00,3424300.7
01/02/2009 00:00,3422500.7
02/02/2009 00:00,3418900.7
03/02/2009 00:00,3418900.7
04/02/2009 00:00,3418900.7
05/02/2009 00:00,3411600.7
06/02/2009 00:00,3411600.7
07/02/2009 00:00,3411600.7
08/02/2009 00:00,3411600.7
09/02/2009 00:00,3408000.7
10/02/2009 00:00,3408000.7
11/02/2009 00:00,3408000.7
12/02/2009 00:00,3406200.7
13/02/2009 00:00,3406200.7
14/02/2009 00:00,3408000.7
15/02/2009 00:00,3408000.7
16/02/2009 00:00,3409800.7
17/02/2009 00:00,3408000.7
18/02/2009 00:00,3408000.7
19/02/2009 00:00,3406200.7
20/02/2009 00:00,3404400.7
21/02/2009 00:00,3404400.7
22/02/2009 00:00,3404400.7
23/02/2009 00:00,3400800.7
24/02/2009 00:00,3399000.7
25/02/2009 00:00,3399000.7
26/02/2009 00:00,3399000.7
27/02/2009 00:00,3399000.7
28/02/2009 00:00,3393500.7
01/03/2009 00:00,3391700.7
02/03/2009 00:00,3386300.7
03/03/2009 00:00,3382700.7
04/03/2009 00:00,3379000.7
05/03/2009 00:00,3377200.7
06/03/2009 00:00,3371800.7
07/03/2009 00:00,3370000.7
08/03/2009 00:00,3368200.7
09/03/2009 00:00,3364600.7
10/03/2009 00:00,3360900.6
11/03/2009 00:00,3359100.6
12/03/2009 00:00,3353700.6
13/03/2009 00:00,3351900.6
14/03/2009 00:00,3346500.6
15/03/2009 00:00,3342800.6
16/03/2009 00:00,3335600.6
17/03/2009 00:00,3332000.6
18/03/2009 00:00,3328500.6
19/03/2009 00:00,3325100.6
20/03/2009 00:00,3318600.6
21/03/2009 00:00,3305600.6
22/03/2009 00:00,3292500.6
23/03/2009 00:00,3286000.6
24/03/2009 00:00,3279500.6
25/03/2009 00:00,3266400.6
26/03/2009 00:00,3253400.6
27/03/2009 00:00,3237100.6
28/03/2009 00:00,3220800.6
29/03/2009 00:00,3201300.6
30/03/2009 00:00,3181700.6
31/03/2009 00:00,3162100.6
01/04/2009 00:00,3145900.6
02/04/2009 00:00,3127000.6
03/04/2009 00:00,3105000.6
04/04/2009 00:00,3083000.6
05/04/2009 00:00,3062600.6
06/04/2009 00:00,3040600.6
07/04/2009 00:00,3013900.6
08/04/2009 00:00,2991700.6
09/04/2009 00:00,2980600.6
10/04/2009 00:00,2963100.6
11/04/2009 00:00,2947200.6
12/04/2009 00:00,2931300.6
13/04/2009 00:00,2915400.6
14/04/2009 00:00,2896300.6
15/04/2009 00:00,2880400.6
16/04/2009 00:00,2864500.6
17/04/2009 00:00,2848600.6
18/04/2009 00:00,2835900.5
19/04/2009 00:00,2818400.5
20/04/2009 00:00,2801000.5
21/04/2009 00:00,2785100.5
22/04/2009 00:00,2766000.5
23/04/2009 00:00,2753300.5
24/04/2009 00:00,2732600.5
25/04/2009 00:00,2711900.5
26/04/2009 00:00,2689700.5
27/04/2009 00:00,2675200.5
28/04/2009 00:00,2651900.5
29/04/2009 00:00,2634000.5
30/04/2009 00:00,2613000.5
01/05/2009 00:00,2592100.5
02/05/2009 00:00,2571200.5
03/05/2009 00:00,2550300.5
04/05/2009 00:00,2526400.5
05/05/2009 00:00,2508400.5
06/05/2009 00:00,2496500.5
07/05/2009 00:00,2481500.5
08/05/2009 00:00,2469600.5
09/05/2009 00:00,2460600.5
10/05/2009 00:00,2445700.5
11/05/2009 00:00,2433700.5
12/05/2009 00:00,2421700.5
13/05/2009 00:00,2414300.5
14/05/2009 00:00,2405300.5
15/05/2009 00:00,2403800.5
16/05/2009 00:00,2400800.5
17/05/2009 00:00,2400800.5
18/05/2009 00:00,2394900.5
19/05/2009 00:00,2391900.5
20/05/2009 00:00,2390500.5
21/05/2009 00:00,2386300.5
22/05/2009 00:00,2383600.5
23/05/2009 00:00,2381000.5
24/05/2009 00:00,2379700.5
25/05/2009 00:00,2378400.5
26/05/2009 00:00,2373100.5
27/05/2009 00:00,2379700.5
28/05/2009 00:00,2386300.5
29/05/2009 00:00,2391900.5
30/05/2009 00:00,2399300.5
31/05/2009 00:00,2409800.5
01/06/2009 00:00,2418700.5
02/06/2009 00:00,2427700.5
03/06/2009 00:00,2436700.5
04/06/2009 00:00,2442700.5
05/06/2009 00:00,2442700.5
06/06/2009 00:00,2442700.5
07/06/2009 00:00,2444200.5
08/06/2009 00:00,2445700.5
09/06/2009 00:00,2445700.5
10/06/2009 00:00,2445700.5
11/06/2009 00:00,2445700.5
12/06/2009 00:00,2442700.5
13/06/2009 00:00,2438200.5
14/06/2009 00:00,2433700.5
15/06/2009 00:00,2429200.5
16/06/2009 00:00,2427700.5
17/06/2009 00:00,2421700.5
18/06/2009 00:00,2412800.5
19/06/2009 00:00,2406800.5
20/06/2009 00:00,2403800.5
21/06/2009 00:00,2399300.5
22/06/2009 00:00,2396300.5
23/06/2009 00:00,2394900.5
24/06/2009 00:00,2391900.5
25/06/2009 00:00,2389000.5
26/06/2009 00:00,2386300.5
27/06/2009 00:00,2383600.5
28/06/2009 00:00,2382300.5
29/06/2009 00:00,2379700.5
30/06/2009 00:00,2378400.5
01/07/2009 00:00,2375700.5
02/07/2009 00:00,2373100.5
03/07/2009 00:00,2370500.5
04/07/2009 00:00,2367900.5
05/07/2009 00:00,2365200.5
06/07/2009 00:00,2362600.5
07/07/2009 00:00,2362600.5
08/07/2009 00:00,2360000.5
09/07/2009 00:00,2356000.5
10/07/2009 00:00,2353400.5
11/07/2009 00:00,2350800.5
12/07/2009 00:00,2346800.5
13/07/2009 00:00,2342900.5
14/07/2009 00:00,2339000.5
15/07/2009 00:00,2337600.5
16/07/2009 00:00,2333700.5
17/07/2009 00:00,2331100.5
18/07/2009 00:00,2328400.5
19/07/2009 00:00,2325800.4
20/07/2009 00:00,2320600.4
21/07/2009 00:00,2317900.4
22/07/2009 00:00,2315300.4
23/07/2009 00:00,2312700.4
24/07/2009 00:00,2307400.4
25/07/2009 00:00,2302200.4
26/07/2009 00:00,2294300.4
27/07/2009 00:00,2287700.4
28/07/2009 00:00,2281100.4
29/07/2009 00:00,2275900.4
30/07/2009 00:00,2273300.4
31/07/2009 00:00,2268000.4
01/08/2009 00:00,2261400.4
02/08/2009 00:00,2254900.4
03/08/2009 00:00,2247000.4
04/08/2009 00:00,2241700.4
05/08/2009 00:00,2236500.4
06/08/2009 00:00,2230000.4
07/08/2009 00:00,2222400.4
08/08/2009 00:00,2213700.4
09/08/2009 00:00,2203800.4
10/08/2009 00:00,2200100.4
11/08/2009 00:00,2193900.4
12/08/2009 00:00,2188900.4
13/08/2009 00:00,2184000.4
14/08/2009 00:00,2176500.4
15/08/2009 00:00,2171600.4
16/08/2009 00:00,2164100.4
17/08/2009 00:00,2156700.4
18/08/2009 00:00,2146700.4
19/08/2009 00:00,2141800.4
20/08/2009 00:00,2136800.4
21/08/2009 00:00,2131900.4
22/08/2009 00:00,2125700.4
23/08/2009 00:00,2119500.4
24/08/2009 00:00,2114600.4
25/08/2009 00:00,2109700.4
26/08/2009 00:00,2106000.4
27/08/2009 00:00,2103500.4
28/08/2009 00:00,2099800.4
29/08/2009 00:00,2094900.4
30/08/2009 00:00,2092400.4
31/08/2009 00:00,2092400.4
01/09/2009 00:00,2092400.4
02/09/2009 00:00,2090000.4
03/09/2009 00:00,2090000.4
04/09/2009 00:00,2099800.4
05/09/2009 00:00,2097400.4
06/09/2009 00:00,2096100.4
07/09/2009 00:00,2092400.4
08/09/2009 00:00,2090000.4
09/09/2009 00:00,2093700.4
10/09/2009 00:00,2094900.4
11/09/2009 00:00,2099800.4
12/09/2009 00:00,2107200.4
13/09/2009 00:00,2108400.4
14/09/2009 00:00,2108400.4
15/09/2009 00:00,2108400.4
16/09/2009 00:00,2109700.4
17/09/2009 00:00,2110900.4
18/09/2009 00:00,2110900.4
19/09/2009 00:00,2109700.4
20/09/2009 00:00,2107200.4
21/09/2009 00:00,2107200.4
22/09/2009 00:00,2109700.4
23/09/2009 00:00,2110900.4
24/09/2009 00:00,2112100.4
25/09/2009 00:00,2112100.4
26/09/2009 00:00,2113400.4
27/09/2009 00:00,2112100.4
28/09/2009 00:00,2112100.4
29/09/2009 00:00,2113400.4
30/09/2009 00:00,2118300.4
01/10/2009 00:00,2122000.4
02/10/2009 00:00,2126900.4
03/10/2009 00:00,2125700.4
04/10/2009 00:00,2125700.4
05/10/2009 00:00,2123200.4
06/10/2009 00:00,2122000.4
07/10/2009 00:00,2118300.4
08/10/2009 00:00,2115800.4
09/10/2009 00:00,2119500.4
10/10/2009 00:00,2119500.4
11/10/2009 00:00,2117100.4
12/10/2009 00:00,2115800.4
13/10/2009 00:00,2113400.4
14/10/2009 00:00,2112100.4
15/10/2009 00:00,2112100.4
16/10/2009 00:00,2112100.4
17/10/2009 00:00,2110900.4
18/10/2009 00:00,2106000.4
19/10/2009 00:00,2102300.4
20/10/2009 00:00,2098600.4
21/10/2009 00:00,2097400.4
22/10/2009 00:00,2094900.4
23/10/2009 00:00,2092400.4
24/10/2009 00:00,2087500.4
25/10/2009 00:00,2085000.4
26/10/2009 00:00,2085000.4
27/10/2009 00:00,2080100.4
28/10/2009 00:00,2078900.4
29/10/2009 00:00,2081300.4
30/10/2009 00:00,2080100.4
31/10/2009 00:00,2077600.4
01/11/2009 00:00,2073900.4
02/11/2009 00:00,2071500.4
03/11/2009 00:00,2070200.4
04/11/2009 00:00,2070200.4
05/11/2009 00:00,2070200.4
06/11/2009 00:00,2069000.4
07/11/2009 00:00,2069000.4
08/11/2009 00:00,2070200.4
09/11/2009 00:00,2071500.4
10/11/2009 00:00,2070200.4
11/11/2009 00:00,2070200.4
12/11/2009 00:00,2071500.4
13/11/2009 00:00,2070200.4
14/11/2009 00:00,2071500.4
15/11/2009 00:00,2075200.4
16/11/2009 00:00,2072700.4
17/11/2009 00:00,2067800.4
18/11/2009 00:00,2065300.4
19/11/2009 00:00,2065300.4
20/11/2009 00:00,2065300.4
